Index,SentenceStructure,NumIndependentClauses,NumDependentClauses,HasParticipialPhrase,HasHangingParticiple,AvgSentenceLength,SentenceLengthVariance,UsesPassiveVoice,ClauseEmbeddingDepth,TypeTokenRatio,NumIdioms,SentenceStartRepetition
33529,3,23,18,1,0,22.76,34.22,1,3.0,0.58,0,1.0
33530,2,15,16,1,0,23.23,136.06,1,2.0,0.41,0,1.0
33531,2,22,16,1,0,18.21,66.21,1,2.0,0.43,0,1.0
33532,2,14,12,1,0,21.96,65.77,1,2.0,0.5,0,1.0
33533,2,11,6,0,0,21.24,57.66,1,1.0,0.53,0,1.0
33534,2,14,14,1,0,25.68,60.13,1,2.0,0.46,0,1.0
33535,2,9,9,1,0,25.41,44.65,1,2.0,0.52,0,1.0
33536,2,9,6,1,0,22.53,47.14,0,1.0,0.63,0,1.0
33537,2,19,12,1,0,20.03,51.36,1,1.0,0.52,0,1.0
33538,2,13,8,1,0,23.05,65.89,1,2.0,0.5,0,1.0
33539,2,12,12,1,0,27.38,79.18,1,2.0,0.46,0,1.0
33540,2,8,4,1,0,21.75,12.69,1,1.0,0.64,0,1.0
33541,2,19,14,1,0,16.03,37.15,1,1.0,0.56,0,1.0
33542,2,8,8,1,0,25.31,41.88,1,2.0,0.5,0,1.0
33543,2,26,21,1,0,26.17,75.81,1,2.0,0.43,0,1.0
33544,3,7,6,1,0,23.23,96.82,1,2.0,0.47,0,1.0
33545,3,12,6,1,0,20.24,59.53,1,1.0,0.45,0,0.0
33546,3,11,8,0,0,25.53,158.49,1,1.0,0.43,0,1.0
33547,3,22,17,1,0,23.28,73.69,1,2.0,0.5,0,1.0
33548,3,15,10,1,0,25.16,96.85,1,1.0,0.44,0,1.0
33549,3,10,11,1,0,29.24,46.01,1,2.0,0.49,0,1.0
33550,3,14,12,1,0,29.85,43.48,1,1.0,0.53,0,1.0
33551,3,21,12,1,0,26.18,54.86,1,1.0,0.54,0,1.0
33552,3,9,8,1,0,24.29,67.45,1,1.0,0.5,0,1.0
33553,3,13,13,1,0,27.73,52.45,1,2.0,0.51,0,1.0
33554,3,11,7,1,0,24.56,23.64,1,1.0,0.51,0,1.0
33555,3,11,8,1,0,27.79,53.29,1,1.0,0.52,0,1.0
33556,3,12,10,1,0,29.82,33.15,1,1.0,0.53,0,1.0
33557,3,13,9,1,0,29.14,47.96,1,1.0,0.53,0,1.0
33558,2,14,21,1,0,19.25,63.41,1,2.0,0.51,0,1.0
33559,2,7,10,1,0,22.35,50.78,1,2.0,0.54,0,0.0
33560,2,17,20,1,0,22.46,57.11,1,2.0,0.55,0,1.0
33561,2,22,8,1,0,14.96,25.28,1,1.0,0.58,0,1.0
33562,2,27,27,1,0,23.09,63.8,1,2.0,0.48,0,1.0
33563,2,20,10,1,0,18.43,33.07,1,1.0,0.57,0,1.0
33564,2,12,17,1,0,23.55,52.85,1,2.0,0.55,0,1.0
33565,2,9,12,1,0,27.38,49.98,1,2.0,0.58,0,1.0
33566,2,26,31,1,0,25.93,65.48,1,2.0,0.51,0,1.0
33567,2,11,14,1,0,24.12,50.25,1,2.0,0.58,0,1.0
33568,2,13,8,1,0,17.9,38.62,1,1.0,0.56,0,1.0
33569,2,16,16,1,0,23.06,67.22,1,2.0,0.54,0,1.0
33570,2,11,11,1,0,29.95,59.24,1,2.0,0.57,0,1.0
33571,2,14,5,0,0,15.63,36.02,1,1.0,0.61,0,1.0
33572,2,6,3,0,0,25.38,498.91,0,1.0,0.58,0,0.0
33573,2,25,8,1,0,19.12,141.12,1,1.0,0.52,1,0.0
33574,2,14,12,1,0,28.0,145.75,1,2.0,0.59,0,0.0
33575,2,23,17,1,0,31.53,355.49,1,2.0,0.52,0,1.0
33576,2,9,4,0,0,28.08,106.58,1,1.0,0.61,0,0.0
33577,2,20,11,1,0,24.0,127.0,1,1.0,0.55,0,1.0
33578,2,6,2,0,0,23.25,101.69,1,0.0,0.54,0,0.0
33579,2,20,17,1,0,24.89,118.2,1,1.0,0.52,0,0.0
33580,2,20,5,1,0,21.28,69.51,1,1.0,0.63,0,0.0
33581,2,17,11,1,0,26.89,170.97,1,1.0,0.53,0,0.0
33582,2,13,10,1,0,29.7,150.11,1,1.0,0.63,0,0.0
33583,2,17,10,1,0,20.11,80.11,1,1.0,0.59,0,0.0
33584,2,30,21,1,0,30.19,162.56,1,2.0,0.53,0,0.0
33585,2,18,11,1,0,24.52,100.59,1,1.0,0.59,0,0.0
33586,2,17,15,1,0,16.31,64.28,1,3.0,0.45,0,1.0
33587,2,21,13,1,0,22.41,145.23,1,3.0,0.44,3,1.0
33588,2,16,18,1,0,20.14,30.57,1,3.0,0.59,0,1.0
33589,2,20,12,1,0,18.09,25.85,1,2.0,0.53,1,1.0
33590,2,13,12,1,0,20.0,48.62,1,3.0,0.52,0,1.0
33591,2,12,11,1,0,21.18,43.79,1,2.0,0.53,0,1.0
33592,2,22,19,1,0,21.76,38.29,1,3.0,0.52,0,1.0
33593,2,20,18,1,0,23.89,43.63,1,3.0,0.58,0,1.0
33594,2,16,12,1,0,25.21,39.53,1,4.0,0.55,0,1.0
33595,2,12,14,1,0,23.7,23.44,1,3.0,0.57,0,1.0
33596,2,23,15,1,0,20.55,34.61,1,3.0,0.56,0,1.0
33597,2,21,17,1,0,20.89,41.16,1,3.0,0.58,0,1.0
33598,2,22,15,1,0,25.7,66.53,1,3.0,0.52,0,1.0
33599,2,10,9,1,0,24.47,28.06,1,3.0,0.61,0,1.0
33600,2,36,18,1,0,25.63,278.68,1,3.0,0.46,3,1.0
33601,2,15,20,1,0,20.09,154.66,1,2.0,0.55,1,1.0
33602,2,18,15,1,0,24.33,184.19,1,3.0,0.57,3,0.0
33603,2,19,12,1,0,21.03,40.55,1,3.0,0.58,0,0.0
33604,2,17,10,1,0,32.22,218.08,1,2.0,0.62,2,1.0
33605,2,10,6,1,0,24.25,53.52,1,2.0,0.67,0,1.0
33606,2,31,15,1,0,24.02,93.83,1,3.0,0.53,2,1.0
33607,2,12,9,1,0,23.05,28.74,1,2.0,0.63,0,0.0
33608,2,25,12,1,0,23.86,59.82,1,2.0,0.62,1,1.0
33609,2,18,10,1,0,32.32,94.12,1,3.0,0.62,2,1.0
33610,2,29,18,1,0,30.49,88.3,1,3.0,0.5,0,1.0
33611,2,11,8,1,0,30.37,56.08,1,2.0,0.66,1,0.0
33612,2,22,17,1,0,30.69,72.97,1,3.0,0.58,2,1.0
33613,2,14,11,1,0,20.36,20.1,1,2.0,0.64,0,1.0
33614,2,11,9,1,0,31.85,385.43,1,2.0,0.53,0,1.0
33615,2,5,5,0,0,32.3,332.9,1,1.0,0.59,0,1.0
33616,2,23,17,1,0,23.13,263.38,1,2.0,0.6,0,1.0
33617,2,14,11,1,0,39.24,448.55,1,2.0,0.62,0,1.0
33618,2,18,18,1,0,24.84,139.73,1,2.0,0.65,0,1.0
33619,2,13,15,1,0,33.25,255.69,1,2.0,0.66,0,1.0
33620,2,19,13,1,0,29.9,236.53,1,2.0,0.57,0,1.0
33621,2,22,17,1,0,27.08,182.17,1,2.0,0.58,0,1.0
33622,2,20,13,1,0,21.12,114.15,1,2.0,0.58,0,1.0
33623,2,20,11,1,0,29.0,259.66,1,2.0,0.57,0,1.0
33624,2,10,11,1,0,34.62,119.81,1,2.0,0.6,0,1.0
33625,2,11,11,1,0,36.78,215.43,1,2.0,0.63,0,1.0
33626,2,13,13,1,0,33.65,172.83,1,2.0,0.62,0,1.0
33627,2,32,24,1,0,38.17,326.01,1,2.0,0.57,0,1.0
33628,2,19,17,1,0,23.86,92.28,1,2.0,0.46,1,1.0
33629,2,15,14,1,0,24.86,62.08,1,2.0,0.55,1,1.0
33630,2,12,16,1,0,23.86,50.13,1,2.0,0.54,0,1.0
33631,2,34,25,1,0,23.86,58.55,1,2.0,0.48,3,1.0
33632,2,23,11,0,0,27.21,77.07,1,1.0,0.54,0,1.0
33633,2,20,19,1,0,22.15,59.42,1,2.0,0.52,0,1.0
33634,2,9,4,0,0,20.46,53.04,1,1.0,0.59,0,0.0
33635,2,20,7,1,0,15.63,25.18,1,1.0,0.51,0,1.0
33636,2,7,3,1,0,21.1,23.29,1,1.0,0.76,0,0.0
33637,2,32,16,1,0,24.54,50.91,1,2.0,0.47,0,1.0
33638,2,6,2,1,0,23.75,22.94,1,1.0,0.65,0,0.0
33639,2,12,14,1,0,23.73,41.22,1,2.0,0.53,0,1.0
33640,2,9,6,1,0,21.2,39.44,1,1.0,0.55,0,1.0
33641,2,16,8,1,0,21.29,32.23,1,1.0,0.51,0,1.0
33642,2,12,12,0,0,21.04,51.61,0,1.13,0.49,0,1.0
33643,2,14,17,1,0,24.61,61.62,1,1.16,0.59,2,0.0
33644,2,24,13,1,0,22.78,72.02,1,0.84,0.47,0,1.0
33645,2,23,21,1,0,24.25,32.66,1,1.23,0.54,0,0.0
33646,2,12,11,1,0,24.09,61.05,1,1.04,0.56,0,1.0
33647,2,15,14,1,0,26.17,50.07,1,1.17,0.54,0,0.0
33648,2,10,8,0,0,20.67,30.22,1,0.89,0.54,0,1.0
33649,2,22,13,1,0,22.43,40.76,1,0.89,0.49,0,1.0
33650,2,24,6,0,0,15.6,10.24,1,0.3,0.49,0,1.0
33651,2,17,16,1,0,25.18,49.98,1,1.18,0.53,0,1.0
33652,2,13,11,1,0,26.0,20.95,1,1.04,0.55,0,1.0
33653,2,21,17,1,0,24.74,52.72,1,1.03,0.54,0,1.0
33654,2,10,8,1,0,25.44,54.15,1,0.89,0.52,0,1.0
33655,2,14,6,1,0,17.85,33.53,1,0.45,0.52,0,1.0
33656,2,15,19,1,0,23.12,85.01,1,2.0,0.42,1,1.0
33657,2,14,18,1,0,24.81,77.97,1,2.0,0.46,0,1.0
33658,2,32,15,1,0,15.38,37.92,1,1.0,0.58,2,1.0
33659,2,22,17,1,0,21.92,65.38,1,1.0,0.53,0,1.0
33660,2,20,27,1,0,24.15,120.15,1,2.0,0.46,0,1.0
33661,2,29,36,1,0,22.72,82.21,1,2.0,0.37,0,1.0
33662,2,45,44,1,0,18.61,51.91,1,1.0,0.5,0,1.0
33663,2,10,14,1,0,25.88,61.37,1,2.0,0.51,0,1.0
33664,2,11,10,0,0,19.52,34.98,0,1.0,0.62,0,1.0
33665,2,16,15,1,0,21.58,28.03,1,1.0,0.65,0,1.0
33666,2,10,11,1,0,14.29,28.11,1,1.0,0.59,0,1.0
33667,2,7,4,1,0,20.0,36.67,0,1.0,0.67,0,0.0
33668,2,16,21,1,0,35.3,122.67,1,2.0,0.46,0,1.0
33669,2,26,41,1,0,23.21,73.17,1,2.0,0.47,0,1.0
33670,2,12,12,1,0,23.26,100.19,1,2.0,0.54,0,
33671,2,18,14,1,0,21.09,59.9,1,2.0,0.56,0,
33672,2,34,30,1,0,17.62,65.42,1,2.0,0.52,0,
33673,2,16,10,1,0,23.19,43.69,1,2.0,0.58,0,
33674,2,13,6,1,0,15.05,34.23,1,1.0,0.54,0,
33675,2,12,7,1,0,20.16,51.7,1,2.0,0.64,0,
33676,2,20,16,1,0,21.05,69.81,1,2.0,0.59,0,
33677,2,14,6,1,0,19.35,27.62,1,1.0,0.56,0,
33678,2,7,7,1,0,23.85,41.12,1,2.0,0.68,0,
33679,2,16,16,1,0,21.53,42.73,1,2.0,0.61,0,
33680,2,20,17,1,0,18.86,32.01,1,2.0,0.59,0,
33681,2,21,11,1,0,20.59,45.72,1,2.0,0.56,0,
33682,2,21,13,1,0,18.35,44.45,1,2.0,0.6,0,
33683,2,20,10,1,0,23.46,62.63,1,2.0,0.54,0,
33684,2,7,6,1,0,20.0,430.08,1,2.0,0.622,0,1.0
33685,2,20,15,1,0,29.333,2554.42,1,3.0,0.431,2,1.0
33686,2,25,17,1,0,26.884,437.12,1,2.0,0.502,1,1.0
33687,2,20,13,1,0,31.061,524.82,1,2.0,0.564,1,1.0
33688,2,15,16,1,0,28.455,422.25,1,3.0,0.565,0,1.0
33689,2,15,7,1,0,25.5,189.75,1,2.0,0.55,0,1.0
33690,2,17,11,1,0,31.571,100.57,1,2.0,0.672,0,1.0
33691,2,13,9,1,0,24.5,119.0,1,2.0,0.534,0,1.0
33692,2,11,8,1,0,38.5,236.25,1,2.0,0.58,0,1.0
33693,2,10,8,1,0,25.722,215.25,1,2.0,0.587,0,1.0
33694,2,17,11,1,0,33.036,302.25,1,2.0,0.638,0,1.0
33695,2,12,8,1,0,28.286,320.25,1,2.0,0.6,0,1.0
33696,2,7,5,1,0,34.667,477.33,1,2.0,0.53,0,0.0
33697,2,9,8,1,0,35.235,192.12,1,2.0,0.666,0,1.0
33698,2,7,10,1,0,25.0,150.7,1,2.0,0.52,0,1.0
33699,2,15,19,1,0,20.9,59.6,1,2.0,0.54,0,1.0
33700,2,13,11,1,0,21.2,36.5,1,2.0,0.51,0,1.0
33701,2,11,7,1,0,19.8,50.8,1,1.0,0.56,0,1.0
33702,2,12,18,1,0,26.4,132.1,1,2.0,0.47,0,1.0
33703,2,15,15,1,0,27.3,68.8,1,2.0,0.55,0,1.0
33704,2,17,8,1,0,28.2,53.6,1,1.0,0.64,0,1.0
33705,2,21,19,1,0,24.5,80.6,1,2.0,0.44,0,1.0
33706,2,16,12,1,0,29.3,78.3,1,2.0,0.63,0,1.0
33707,2,14,8,1,0,23.5,36.6,1,1.0,0.59,0,1.0
33708,2,9,4,0,0,17.7,17.3,1,1.0,0.67,0,1.0
33709,2,11,6,1,0,22.4,21.5,1,1.0,0.63,0,1.0
33710,2,15,8,0,0,21.4,32.6,1,1.0,0.6,0,1.0
33711,2,18,12,0,0,28.2,51.1,1,2.0,0.58,0,1.0
33712,2,22,30,1,0,22.71,158.19,1,2.0,0.46,0,1.0
33713,2,22,18,1,0,19.15,78.99,1,2.0,0.58,0,1.0
33714,2,18,18,1,0,20.71,41.11,1,1.0,0.55,0,1.0
33715,2,14,17,1,0,25.71,51.63,1,2.0,0.59,0,0.0
33716,2,6,6,1,0,25.17,142.77,1,2.0,0.63,0,0.0
33717,2,20,19,1,0,24.67,57.08,1,1.0,0.57,0,1.0
33718,2,15,14,1,0,18.31,29.28,1,1.0,0.59,0,1.0
33719,2,11,13,1,0,20.21,37.61,1,1.0,0.56,0,0.0
33720,2,7,5,1,0,24.33,42.22,1,2.0,0.67,0,0.0
33721,2,21,10,1,0,17.52,42.42,1,1.0,0.57,0,1.0
33722,2,14,15,1,0,27.62,59.09,1,1.0,0.58,0,1.0
33723,2,18,16,1,0,30.56,61.34,1,2.0,0.54,0,1.0
33724,2,20,14,1,0,19.44,30.85,1,1.0,0.6,0,1.0
33725,2,10,10,1,0,26.95,49.25,1,2.0,0.62,0,1.0
33726,2,16,10,1,0,25.13,441.96,1,2.0,0.55,0,1.0
33727,2,40,17,1,1,18.49,240.69,1,2.0,0.44,0,1.0
33728,2,19,15,1,0,29.09,398.17,1,2.0,0.59,0,1.0
33729,2,13,10,1,0,27.04,154.2,0,2.0,0.61,0,1.0
33730,2,16,14,1,0,30.03,300.68,1,2.0,0.61,0,1.0
33731,2,20,11,1,0,19.03,125.93,1,2.0,0.55,0,1.0
33732,2,15,12,1,0,25.85,249.13,1,2.0,0.57,0,1.0
33733,2,18,7,1,0,20.12,138.16,1,1.0,0.59,0,1.0
33734,2,9,5,1,0,20.71,56.79,1,1.0,0.68,0,0.0
33735,2,21,15,1,0,24.36,222.45,1,2.0,0.58,0,1.0
33736,2,25,15,1,0,29.07,345.05,1,2.0,0.54,0,1.0
33737,2,15,12,1,0,28.07,182.43,0,2.0,0.67,0,1.0
33738,2,15,11,1,0,27.12,115.89,1,2.0,0.62,0,1.0
33739,2,12,5,1,0,23.12,81.46,1,1.0,0.64,0,1.0
33740,3,6,6,1,0,27.17,146.14,1,2.0,0.47,0,0.0
33741,3,20,12,1,0,23.69,292.81,1,2.0,0.52,0,1.0
33742,3,11,12,1,0,29.48,173.69,1,3.0,0.58,0,0.0
33743,3,9,6,1,0,24.0,162.67,1,1.0,0.66,0,0.0
33744,3,24,20,1,0,33.48,334.22,1,4.0,0.6,1,0.0
33745,3,17,13,1,0,21.17,90.79,1,2.0,0.63,0,0.0
33746,3,9,12,1,0,33.52,102.83,0,3.0,0.63,0,0.0
33747,3,11,10,1,0,22.95,129.33,0,2.0,0.65,2,1.0
33748,3,10,10,1,0,31.85,129.73,1,3.0,0.62,0,0.0
33749,3,14,15,1,0,26.03,112.85,1,3.0,0.65,0,0.0
33750,3,12,6,1,0,26.61,117.38,1,2.0,0.57,0,0.0
33751,3,9,5,1,0,26.5,84.0,1,2.0,0.64,0,0.0
33752,3,12,7,1,0,21.84,106.1,1,1.0,0.58,0,0.0
33753,3,10,11,1,0,23.38,81.84,1,2.0,0.64,0,0.0
33754,2,11,10,1,0,23.84,299.79,1,3.0,0.44,1,1.0
33755,2,21,15,1,0,23.47,150.22,1,3.0,0.53,2,1.0
33756,2,5,6,1,0,33.0,212.0,1,3.0,0.69,0,0.0
33757,2,21,16,1,0,20.95,100.2,1,3.0,0.56,0,1.0
33758,2,32,17,1,0,20.55,145.27,1,3.0,0.53,0,1.0
33759,2,20,14,1,0,23.94,138.78,1,3.0,0.55,0,1.0
33760,2,11,6,1,0,20.71,76.87,1,2.0,0.65,1,1.0
33761,2,42,21,1,0,16.13,57.73,1,3.0,0.54,1,1.0
33762,2,15,12,1,0,23.33,133.0,1,3.0,0.58,0,1.0
33763,2,20,10,1,0,24.67,114.62,1,3.0,0.57,0,1.0
33764,2,18,15,1,0,26.48,122.99,1,3.0,0.57,0,1.0
33765,2,14,12,1,0,22.0,100.0,1,3.0,0.61,0,1.0
33766,2,23,22,1,0,29.73,174.31,1,3.0,0.57,0,1.0
33767,2,15,11,1,0,26.4,85.04,1,3.0,0.68,0,1.0
33768,3,31,16,1,0,20.49,169.05,0,1.29,0.61,0,1.0
33769,3,36,24,1,0,23.07,121.25,1,1.32,0.62,0,1.0
33770,3,37,14,1,0,20.27,100.58,1,0.92,0.56,1,1.0
33771,3,25,12,1,0,23.92,57.36,1,1.03,0.64,0,1.0
33772,3,20,9,1,0,22.83,109.05,1,0.97,0.69,1,1.0
33773,3,22,10,1,0,22.25,85.52,0,0.84,0.75,0,1.0
33774,3,20,12,1,0,32.28,158.47,1,1.28,0.66,0,1.0
33775,3,17,11,1,0,28.46,64.47,1,0.93,0.74,0,1.0
33776,3,27,11,1,0,20.39,53.03,1,0.84,0.75,0,1.0
33777,3,16,10,1,0,22.5,61.39,1,0.96,0.72,0,1.0
33778,3,18,8,1,0,25.23,66.16,1,0.65,0.69,0,1.0
33779,3,9,3,1,0,21.5,49.75,1,0.83,0.76,0,1.0
33780,3,23,15,1,0,24.97,56.99,1,1.05,0.72,0,1.0
33781,3,31,18,1,0,21.47,55.63,1,0.98,0.63,0,1.0
33782,2,11,12,1,0,27.38,124.62,1,3.0,0.45,0,1.0
33783,2,23,15,1,0,23.13,99.53,1,2.0,0.45,0,1.0
33784,2,8,10,1,0,24.12,134.02,1,2.0,0.56,0,0.0
33785,2,15,10,1,0,19.24,49.76,1,1.0,0.51,0,1.0
33786,2,22,19,1,0,23.05,131.9,1,3.0,0.48,0,1.0
33787,2,13,18,1,0,25.1,131.09,1,3.0,0.44,0,1.0
33788,2,15,10,1,0,27.48,59.63,1,1.0,0.5,0,1.0
33789,2,12,12,1,0,27.04,95.11,1,2.0,0.44,0,1.0
33790,2,7,6,1,0,17.54,50.03,1,2.0,0.55,0,1.0
33791,2,13,8,1,0,25.57,51.33,1,1.0,0.53,0,1.0
33792,2,17,10,1,0,21.18,49.33,1,1.0,0.45,0,1.0
33793,2,11,13,1,0,18.87,47.95,1,2.0,0.52,0,1.0
33794,2,24,18,1,0,20.86,37.06,1,1.0,0.54,0,1.0
33795,2,17,9,1,0,18.15,52.77,1,1.0,0.57,0,1.0
33796,2,11,18,1,0,22.13,56.75,1,2.0,0.46,0,1.0
33797,2,7,13,1,0,20.2,34.76,1,2.0,0.54,0,1.0
33798,2,22,15,1,0,19.41,50.74,1,2.0,0.52,0,0.0
33799,2,5,7,1,0,20.92,30.72,1,2.0,0.62,0,1.0
33800,2,18,20,1,0,24.58,52.67,1,2.0,0.49,0,1.0
33801,2,13,11,1,0,22.37,47.73,1,2.0,0.54,0,1.0
33802,2,15,11,1,0,20.65,31.89,1,2.0,0.51,0,1.0
33803,2,33,24,1,0,19.05,44.15,1,2.0,0.48,0,1.0
33804,2,5,4,1,0,20.67,22.22,1,2.0,0.62,0,1.0
33805,2,17,15,1,0,21.59,37.85,1,2.0,0.55,0,1.0
33806,2,16,10,1,0,22.12,43.11,1,2.0,0.55,0,1.0
33807,2,15,9,1,0,23.08,24.23,1,2.0,0.49,0,1.0
33808,2,15,13,1,0,24.07,45.33,1,2.0,0.53,0,1.0
33809,2,27,24,1,0,22.53,42.95,1,2.0,0.48,0,1.0
33810,2,12,6,1,0,18.5,102.25,1,1.11,0.64,0,1.0
33811,2,20,14,1,0,24.38,116.37,1,1.06,0.54,0,0.0
33812,2,21,10,1,0,20.32,65.16,1,0.74,0.63,0,1.0
33813,2,17,15,1,0,23.88,54.98,1,1.19,0.59,0,1.0
33814,2,14,7,1,0,20.43,68.82,1,0.95,0.62,0,0.0
33815,2,26,12,1,0,19.74,51.14,1,0.95,0.58,0,1.0
33816,2,18,13,1,0,28.23,67.61,1,1.03,0.58,0,1.0
33817,2,20,16,1,0,29.75,50.5,1,1.14,0.58,0,1.0
33818,2,18,9,1,0,15.89,33.71,1,0.63,0.66,0,1.0
33819,2,20,12,1,0,21.44,50.36,1,0.81,0.65,0,1.0
33820,2,30,25,1,0,22.6,70.13,1,1.0,0.58,0,1.0
33821,2,17,13,1,0,25.1,46.58,1,0.93,0.58,0,1.0
33822,2,12,13,1,0,28.24,36.67,1,1.16,0.52,0,1.0
33823,2,22,17,1,0,21.1,46.24,1,0.77,0.55,0,1.0
33824,2,18,12,1,0,32.83,461.47,1,2.0,0.5,0,1.0
33825,2,20,18,1,0,22.39,146.23,1,2.0,0.68,0,0.0
33826,2,16,11,1,0,28.04,219.79,1,2.0,0.66,0,1.0
33827,2,11,10,1,0,28.95,125.71,1,2.0,0.71,0,0.0
33828,2,14,13,1,0,26.04,179.36,1,2.0,0.66,0,0.0
33829,2,21,15,1,0,28.97,164.63,1,2.0,0.69,0,0.0
33830,2,29,20,1,0,32.41,385.73,1,2.0,0.59,0,1.0
33831,2,13,10,1,0,23.74,130.78,1,2.0,0.67,0,0.0
33832,2,11,10,1,0,26.05,83.97,1,2.0,0.74,0,0.0
33833,2,4,6,1,0,28.8,122.24,1,2.0,0.75,0,0.0
33834,2,15,12,1,0,29.26,213.14,1,2.0,0.68,0,0.0
33835,2,23,21,1,0,28.55,160.44,1,2.0,0.59,0,0.0
33836,2,17,4,0,0,18.52,34.35,0,1.0,0.67,0,0.0
33837,2,18,16,1,0,30.91,158.83,1,2.0,0.65,0,0.0
33838,2,30,27,1,0,22.3,217.8,1,3.0,0.44,1,1.0
33839,2,12,11,1,0,21.4,100.2,1,2.0,0.54,0,1.0
33840,2,4,6,1,0,35.7,179.7,1,3.0,0.73,0,0.0
33841,2,13,13,1,0,28.1,216.6,1,3.0,0.55,0,1.0
33842,2,17,17,1,0,29.7,171.3,1,3.0,0.55,1,0.0
33843,2,22,20,1,0,27.9,101.2,1,3.0,0.52,0,1.0
33844,2,11,11,1,0,25.3,103.5,1,3.0,0.61,0,0.0
33845,2,14,11,1,0,31.4,114.5,1,3.0,0.56,0,1.0
33846,2,8,10,1,0,24.9,86.6,1,2.0,0.62,0,1.0
33847,2,13,15,1,0,34.7,247.9,1,3.0,0.57,0,1.0
33848,2,16,9,1,0,24.8,83.9,1,3.0,0.6,0,1.0
33849,2,18,16,1,0,27.9,84.6,1,3.0,0.55,0,1.0
33850,2,13,15,1,0,33.6,170.4,1,3.0,0.58,0,1.0
33851,2,10,13,1,0,31.5,100.7,1,3.0,0.58,0,1.0
33852,3,5,5,1,0,28.67,468.67,1,2.0,0.64,0,1.0
33853,3,21,10,1,0,21.58,218.11,1,3.0,0.59,0,1.0
33854,3,20,11,1,0,31.26,404.5,1,3.0,0.55,0,1.0
33855,3,30,16,1,0,22.78,190.81,1,2.0,0.6,1,1.0
33856,3,17,5,0,0,19.64,60.89,1,2.0,0.64,0,1.0
33857,3,25,13,0,0,23.58,105.17,1,3.0,0.52,0,1.0
33858,3,26,24,1,0,31.57,297.38,1,4.0,0.56,0,1.0
33859,3,41,15,1,0,19.12,82.1,1,3.0,0.58,0,1.0
33860,3,21,7,1,0,20.54,74.39,1,2.0,0.64,0,1.0
33861,3,17,9,0,0,27.81,83.54,1,3.0,0.59,0,1.0
33862,3,10,7,1,0,30.0,118.4,1,4.0,0.62,0,1.0
33863,3,14,11,0,0,27.08,78.77,1,3.0,0.64,0,1.0
33864,3,7,3,1,0,33.1,106.29,1,2.0,0.76,0,0.0
33865,3,18,6,1,0,21.04,57.65,1,2.0,0.58,0,1.0
33866,2,15,14,1,0,33.72,1354.74,1,2.0,0.45,2,1.0
33867,2,13,14,1,0,29.63,478.46,1,2.0,0.5,0,0.0
33868,2,7,6,1,0,29.23,457.57,1,1.0,0.56,0,0.0
33869,2,20,9,1,0,29.28,624.38,1,1.0,0.5,2,1.0
33870,2,12,10,1,0,28.14,558.45,1,1.0,0.45,1,0.0
33871,2,18,6,1,0,25.38,372.63,1,1.0,0.45,0,0.0
33872,2,7,7,0,0,24.86,114.41,1,1.0,0.65,0,1.0
33873,2,6,5,1,0,23.0,86.4,1,1.0,0.64,0,1.0
33874,2,21,7,1,0,19.04,143.85,1,1.0,0.45,0,1.0
33875,2,13,8,1,0,23.24,316.46,1,1.0,0.53,0,1.0
33876,2,11,4,1,0,29.27,321.42,1,1.0,0.57,0,0.0
33877,2,3,2,1,0,43.0,254.0,1,1.0,0.57,0,0.0
33878,2,12,11,1,0,29.52,522.95,1,1.0,0.53,0,1.0
33879,2,26,16,1,0,22.86,157.08,0,1.0,0.43,0,1.0
33880,2,8,7,1,0,27.8,215.6,1,2.0,0.55,1,1.0
33881,2,31,11,1,0,25.2,157.9,1,2.0,0.57,3,1.0
33882,0,10,1,1,0,18.1,40.2,1,1.0,0.64,0,0.0
33883,2,19,12,1,0,31.1,156.9,1,3.0,0.55,0,1.0
33884,2,19,12,1,0,24.1,81.1,1,2.0,0.59,0,1.0
33885,2,15,7,1,0,27.1,60.8,1,2.0,0.67,0,1.0
33886,2,41,23,1,0,26.7,88.2,1,3.0,0.53,0,1.0
33887,2,6,5,1,0,32.1,153.6,1,2.0,0.65,0,0.0
33888,2,14,10,1,0,26.3,51.5,1,2.0,0.63,0,1.0
33889,2,14,13,1,0,30.3,144.7,1,3.0,0.6,0,1.0
33890,2,9,7,1,0,32.1,135.3,1,3.0,0.66,0,1.0
33891,2,22,14,1,0,32.5,130.8,1,2.0,0.56,0,1.0
33892,2,35,22,1,0,25.4,74.3,1,3.0,0.55,0,1.0
33893,2,10,6,1,0,22.8,41.6,1,2.0,0.67,0,1.0
33894,2,24,18,1,0,22.71,136.55,1,2.0,0.49,1,1.0
33895,2,14,12,1,0,29.64,145.75,1,2.0,0.53,0,1.0
33896,2,20,14,1,0,28.11,125.1,1,2.0,0.55,0,1.0
33897,2,16,14,1,0,29.73,155.17,1,2.0,0.57,0,1.0
33898,2,18,12,1,0,23.43,95.71,1,2.0,0.59,0,1.0
33899,2,15,10,1,0,27.2,102.08,1,2.0,0.53,0,1.0
33900,2,14,11,1,0,30.4,126.12,1,2.0,0.59,0,1.0
33901,2,15,9,1,0,21.96,65.82,1,2.0,0.59,0,1.0
33902,2,13,12,1,0,27.0,96.0,1,2.0,0.55,0,1.0
33903,2,13,11,1,0,28.65,98.67,1,2.0,0.62,0,1.0
33904,2,9,6,1,0,24.73,105.29,1,2.0,0.57,0,1.0
